InvoiceNo,CustomerID,Date,SubTotal,BasketSize
508468,14060.0,2010-05-16 10:46:00,108.75,133
508469,17377.0,2010-05-16 10:59:00,88.24,48
508470,16922.0,2010-05-16 11:24:00,611.08,281
508471,13223.0,2010-05-16 11:28:00,186.12,180
508472,18258.0,2010-05-16 11:35:00,788.63,593
508473,18258.0,2010-05-16 11:37:00,86.16,184
508474,17123.0,2010-05-16 11:52:00,217.36,191
508475,17848.0,2010-05-16 12:07:00,127.11,32
508477,15774.0,2010-05-16 12:15:00,172.79,77
508479,15716.0,2010-05-16 12:18:00,238.34,126
508480,13782.0,2010-05-16 12:34:00,148.07999999999998,36
508481,14970.0,2010-05-16 12:41:00,552.88,130
508482,13564.0,2010-05-16 12:44:00,1117.89,584
508483,17841.0,2010-05-16 12:51:00,735.49,357
508484,17582.0,2010-05-16 12:54:00,150.29,115
508485,16507.0,2010-05-16 12:56:00,152.76,116
508486,16456.0,2010-05-16 12:57:00,395.4,236
508487,18039.0,2010-05-16 13:10:00,131.14,52
508488,13564.0,2010-05-16 13:14:00,71.3,14
508489,13564.0,2010-05-16 13:20:00,39.5,10
508490,14301.0,2010-05-16 13:22:00,621.37,587
508491,16686.0,2010-05-16 13:22:00,321.06,245
508492,14264.0,2010-05-16 13:23:00,184.26,86
508493,17085.0,2010-05-16 13:27:00,202.2,77
508494,12806.0,2010-05-16 13:49:00,1489.46,1234
508495,15373.0,2010-05-16 14:06:00,100.93,51
508496,16208.0,2010-05-16 14:41:00,678.66,319
508497,13957.0,2010-05-16 14:50:00,156.06,36
508498,17905.0,2010-05-16 14:54:00,168.34,18
508500,15272.0,2010-05-16 15:33:00,491.98,104
508501,13798.0,2010-05-16 15:39:00,3681.0,2461
508502,12731.0,2010-05-16 15:39:00,1209.1399999999999,638
508503,14982.0,2010-05-16 15:52:00,237.78,125
508504,13451.0,2010-05-16 16:05:00,1281.0,829
508505,16549.0,2010-05-16 16:05:00,91.22,54
508506,13230.0,2010-05-16 16:21:00,183.84,79
508507,13115.0,2010-05-17 08:20:00,204.54,166
508508,14112.0,2010-05-17 09:03:00,641.37,367
508509,13408.0,2010-05-17 09:04:00,359.48,106
508521,17268.0,2010-05-17 10:12:00,396.55,125
508522,15673.0,2010-05-17 10:14:00,728.4,320
508523,12471.0,2010-05-17 10:15:00,648.58,332
508524,17340.0,2010-05-17 10:20:00,1193.5,552
508525,18102.0,2010-05-17 10:28:00,1012.96,664
508527,13089.0,2010-05-17 10:44:00,106.2,36
508529,18102.0,2010-05-17 11:12:00,3363.57,2221
508551,15039.0,2010-05-17 11:46:00,456.78999999999996,143
508581,18287.0,2010-05-17 11:55:00,1071.61,732
508592,13488.0,2010-05-17 12:05:00,380.58000000000004,150
508593,13488.0,2010-05-17 12:06:00,925.35,547
508594,16656.0,2010-05-17 12:11:00,1793.6,1128
508610,14962.0,2010-05-17 12:52:00,65.4,12
508611,14667.0,2010-05-17 12:52:00,172.07999999999998,89
508612,12920.0,2010-05-17 12:57:00,184.96,234
508614,13432.0,2010-05-17 13:18:00,308.8,141
508615,14156.0,2010-05-17 13:22:00,966.57,550
508616,16918.0,2010-05-17 13:29:00,143.55,65
508620,17442.0,2010-05-17 13:44:00,442.05,301
508621,17442.0,2010-05-17 13:45:00,200.53,177
508622,14134.0,2010-05-17 13:47:00,341.0,228
508623,14134.0,2010-05-17 13:49:00,107.10000000000001,18
508624,16611.0,2010-05-17 13:51:00,373.1,145
508625,18157.0,2010-05-17 14:09:00,215.35,146
508626,16094.0,2010-05-17 14:14:00,356.45,111
508627,16932.0,2010-05-17 14:15:00,121.48,72
508628,15280.0,2010-05-17 14:17:00,141.6,161
508629,13857.0,2010-05-17 14:21:00,214.75,109
508631,13831.0,2010-05-17 14:27:00,2.9,2
508635,13719.0,2010-05-17 14:36:00,401.63,258
508636,14017.0,2010-05-17 14:52:00,229.75,73
508637,12725.0,2010-05-17 14:54:00,220.0,1
508640,15769.0,2010-05-17 15:14:00,966.0,520
508641,15311.0,2010-05-17 15:18:00,290.4,168
508642,14078.0,2010-05-17 15:27:00,31.14,19
508644,17928.0,2010-05-17 15:30:00,128.7,82
508646,15023.0,2010-05-17 15:35:00,181.65,58
508647,13346.0,2010-05-17 15:36:00,60.0,48
508650,13605.0,2010-05-17 15:46:00,169.89,130
508652,16400.0,2010-05-17 15:48:00,423.77,281
508653,17228.0,2010-05-17 15:54:00,173.12,140
508654,15296.0,2010-05-17 15:54:00,2102.16,1413
508721,14606.0,2010-05-17 17:24:00,320.78000000000003,171
508728,12349.0,2010-05-18 09:57:00,200.0,1
508731,15227.0,2010-05-18 10:09:00,324.78000000000003,122
508732,16147.0,2010-05-18 10:24:00,511.73,301
508733,15622.0,2010-05-18 10:34:00,610.34,277
508734,15622.0,2010-05-18 10:35:00,64.38,28
508735,15241.0,2010-05-18 10:38:00,552.62,497
508736,14304.0,2010-05-18 10:50:00,671.97,299
508739,12980.0,2010-05-18 11:23:00,419.40000000000003,12
508742,14548.0,2010-05-18 11:31:00,480.84999999999997,180
508743,14147.0,2010-05-18 11:32:00,367.2,144
508744,14739.0,2010-05-18 11:33:00,341.28000000000003,240
508745,14548.0,2010-05-18 11:34:00,41.050000000000004,16
508748,17940.0,2010-05-18 11:45:00,6250.0,12500
508750,13018.0,2010-05-18 11:48:00,405.87,195
508751,13018.0,2010-05-18 11:49:00,158.23,153
508752,14527.0,2010-05-18 11:49:00,103.84,22
508753,13018.0,2010-05-18 11:50:00,81.55,37
508755,12835.0,2010-05-18 11:53:00,182.47,83
508756,13629.0,2010-05-18 11:56:00,660.0,400
508758,16884.0,2010-05-18 12:00:00,420.85,142
508759,14680.0,2010-05-18 12:03:00,597.52,385
508760,14680.0,2010-05-18 12:04:00,81.6,32
508763,16779.0,2010-05-18 12:11:00,186.05,94
508765,15967.0,2010-05-18 12:14:00,269.8,56
508766,12931.0,2010-05-18 12:15:00,348.25,35
508780,15518.0,2010-05-18 12:24:00,436.83,390
508793,17961.0,2010-05-18 12:31:00,40.04,24
508794,18229.0,2010-05-18 12:42:00,167.4,36
508795,18229.0,2010-05-18 12:44:00,153.0,36
508796,15061.0,2010-05-18 12:44:00,925.1600000000001,340
508797,15071.0,2010-05-18 12:45:00,166.24,62
508800,15311.0,2010-05-18 12:48:00,348.05,143
508801,15422.0,2010-05-18 12:49:00,459.71,194
508802,17961.0,2010-05-18 12:50:00,6.25,5
508807,14201.0,2010-05-18 12:59:00,102.0,24
508811,14555.0,2010-05-18 13:04:00,459.39,169
508821,17044.0,2010-05-18 13:23:00,1037.7,266
508822,13501.0,2010-05-18 13:24:00,595.17,315
508823,13650.0,2010-05-18 13:26:00,588.68,322
508824,13162.0,2010-05-18 13:28:00,334.1,218
508825,17043.0,2010-05-18 13:36:00,207.14,130
508840,14744.0,2010-05-18 14:06:00,112.94,30
508848,16699.0,2010-05-18 14:31:00,173.79000000000002,108
508849,17757.0,2010-05-18 14:37:00,123.95,43
508850,15874.0,2010-05-18 14:46:00,389.47,103
508851,15981.0,2010-05-18 14:52:00,317.5,50
508852,12662.0,2010-05-18 15:06:00,241.4,111
508856,12913.0,2010-05-18 15:15:00,382.14,226
508858,17920.0,2010-05-18 15:30:00,192.35,81
508861,15984.0,2010-05-18 15:37:00,341.07,160
508864,17589.0,2010-05-18 16:09:00,1338.04,704
508866,17589.0,2010-05-18 16:15:00,13.200000000000001,24
508867,13541.0,2010-05-18 16:15:00,310.35,91
508868,18008.0,2010-05-18 16:20:00,34.5,10
508873,15282.0,2010-05-18 16:27:00,348.59,395
508874,13097.0,2010-05-18 16:28:00,454.88,226
508879,16326.0,2010-05-18 16:31:00,126.11,21
508880,13097.0,2010-05-18 16:43:00,217.4,56
508897,15456.0,2010-05-18 17:13:00,194.7,370
508898,14225.0,2010-05-18 17:25:00,603.96,330
508899,16839.0,2010-05-19 08:39:00,595.94,268
508900,16835.0,2010-05-19 08:41:00,301.63,117
508901,13999.0,2010-05-19 09:14:00,323.31,284
508904,14325.0,2010-05-19 09:20:00,245.48000000000002,320
508905,17560.0,2010-05-19 09:49:00,160.4,120
508906,13152.0,2010-05-19 09:53:00,222.46,105
508907,16701.0,2010-05-19 10:00:00,310.62,406
508908,13831.0,2010-05-19 10:02:00,349.79999999999995,108
508909,13783.0,2010-05-19 10:11:00,349.79999999999995,788
508910,13491.0,2010-05-19 10:14:00,227.25,83
508912,17243.0,2010-05-19 10:21:00,146.29999999999998,78
508914,16570.0,2010-05-19 10:27:00,356.07,261
508915,16293.0,2010-05-19 10:33:00,284.67,103
508917,16699.0,2010-05-19 10:37:00,7.5,6
508918,17262.0,2010-05-19 10:38:00,145.2,88
508919,17930.0,2010-05-19 10:50:00,334.56,144
508920,18194.0,2010-05-19 10:51:00,40.0,32
508921,15912.0,2010-05-19 10:57:00,110.3,100
508923,15912.0,2010-05-19 11:00:00,27.15,38
508924,14035.0,2010-05-19 11:10:00,232.24,82
508925,17413.0,2010-05-19 11:11:00,219.84,224
508950,17382.0,2010-05-19 11:33:00,120.60000000000001,72
508953,17382.0,2010-05-19 11:34:00,100.8,96
508958,12823.0,2010-05-19 11:35:00,317.5,50
508962,15636.0,2010-05-19 11:37:00,388.94,140
508964,15738.0,2010-05-19 11:37:00,384.74,346
508972,15727.0,2010-05-19 11:39:00,788.61,536
508986,14235.0,2010-05-19 11:59:00,693.48,456
508993,14283.0,2010-05-19 12:22:00,233.05,159
508994,17490.0,2010-05-19 12:40:00,353.14,226
508995,15544.0,2010-05-19 12:47:00,395.58,276
508996,13982.0,2010-05-19 12:52:00,311.65,135
508997,16059.0,2010-05-19 13:04:00,216.9,106
508998,14598.0,2010-05-19 13:07:00,162.07,165
508999,17897.0,2010-05-19 13:16:00,156.59,131
509000,14210.0,2010-05-19 13:21:00,403.3,160
509001,15581.0,2010-05-19 13:22:00,162.07,165
509002,14220.0,2010-05-19 13:26:00,307.90000000000003,94
509008,15157.0,2010-05-19 13:29:00,269.84,430
509011,16915.0,2010-05-19 13:32:00,299.75,5
509012,17623.0,2010-05-19 13:32:00,261.55,67
509014,15570.0,2010-05-19 13:36:00,342.12,152
509017,13164.0,2010-05-19 13:52:00,96.4,88
509018,12748.0,2010-05-19 14:00:00,4.2,10
509019,13610.0,2010-05-19 14:10:00,133.35,47
509020,16827.0,2010-05-19 14:21:00,60.55,5
509021,14442.0,2010-05-19 14:22:00,782.8,146
509022,13405.0,2010-05-19 14:23:00,386.3,64
509023,17184.0,2010-05-19 14:24:00,147.86,58
509024,16564.0,2010-05-19 14:41:00,87.8,40
509026,16103.0,2010-05-19 14:51:00,258.1,82
509027,12837.0,2010-05-19 15:10:00,554.31,185
509028,16717.0,2010-05-19 15:23:00,393.49,176
509029,14031.0,2010-05-19 15:24:00,891.1700000000001,199
509030,13764.0,2010-05-19 15:47:00,478.26,324
509031,17950.0,2010-05-19 16:30:00,174.03,100
509032,16664.0,2010-05-19 17:11:00,109.2,24
509033,15879.0,2010-05-19 17:49:00,491.88,194
509035,18172.0,2010-05-20 09:27:00,414.7,198
509037,13953.0,2010-05-20 09:39:00,1000.0,800
509038,15410.0,2010-05-20 09:53:00,353.4,207
509039,14156.0,2010-05-20 09:55:00,389.1,119
509040,16351.0,2010-05-20 10:00:00,325.59000000000003,134
509041,14334.0,2010-05-20 10:04:00,476.89,313
509043,14952.0,2010-05-20 10:16:00,202.5,54
509044,14952.0,2010-05-20 10:17:00,91.79999999999998,60
509046,15777.0,2010-05-20 10:37:00,9.3,2
509047,13952.0,2010-05-20 10:42:00,416.8,208
509049,15401.0,2010-05-20 10:56:00,136.20000000000002,74
509050,13448.0,2010-05-20 10:56:00,1090.7,573
509051,15854.0,2010-05-20 11:04:00,165.33,84
509055,13983.0,2010-05-20 11:19:00,434.9,304
509061,16422.0,2010-05-20 11:31:00,465.00000000000006,100
509071,16471.0,2010-05-20 11:41:00,339.85,191
509100,17841.0,2010-05-20 11:49:00,431.82,255
509115,17716.0,2010-05-20 11:55:00,1215.73,841
509117,17797.0,2010-05-20 11:56:00,323.04,169
509118,16303.0,2010-05-20 11:57:00,609.98,174
509133,14527.0,2010-05-20 12:05:00,344.92,52
509134,17068.0,2010-05-20 12:16:00,212.3,85
509136,16497.0,2010-05-20 12:19:00,247.19,105
509137,16497.0,2010-05-20 12:20:00,111.85,23
509139,14291.0,2010-05-20 12:26:00,405.28999999999996,245
509141,14291.0,2010-05-20 12:27:00,214.64999999999998,165
509142,16985.0,2010-05-20 12:43:00,548.92,221
509143,16985.0,2010-05-20 12:44:00,184.85,23
509145,17346.0,2010-05-20 12:50:00,113.49,75
509146,13797.0,2010-05-20 12:53:00,312.38,118
509148,17372.0,2010-05-20 12:55:00,149.63,41
509150,13616.0,2010-05-20 12:59:00,105.85,32
509151,14606.0,2010-05-20 13:06:00,273.41,234
509152,14606.0,2010-05-20 13:09:00,0.85,1
509153,14828.0,2010-05-20 13:15:00,1442.32,2488
509154,14911.0,2010-05-20 13:17:00,272.3,61
509155,17758.0,2010-05-20 13:18:00,434.96,280
509156,15025.0,2010-05-20 13:28:00,636.08,326
509157,14101.0,2010-05-20 13:28:00,509.71999999999997,408
509158,14850.0,2010-05-20 13:28:00,88.36,48
509159,15005.0,2010-05-20 13:39:00,229.59,117
509160,17740.0,2010-05-20 13:41:00,81.12,48
509161,14850.0,2010-05-20 13:42:00,384.96,301
509163,15311.0,2010-05-20 13:54:00,202.87,199
509164,16177.0,2010-05-20 13:56:00,365.55,189
509165,15559.0,2010-05-20 14:06:00,1109.4,526
509166,15615.0,2010-05-20 14:45:00,687.9300000000001,421
509167,13213.0,2010-05-20 14:50:00,295.55,189
509168,16705.0,2010-05-20 15:03:00,63.5,10
509169,16705.0,2010-05-20 15:06:00,50.88,48
509170,16705.0,2010-05-20 15:09:00,433.12,132
509173,17465.0,2010-05-20 15:51:00,495.24,296
509175,15768.0,2010-05-20 16:05:00,343.4,64
509178,16604.0,2010-05-20 16:34:00,306.7,146
509184,16347.0,2010-05-20 16:49:00,364.67,188
509185,16347.0,2010-05-20 16:51:00,9.95,1
509186,13659.0,2010-05-20 16:53:00,641.74,252
509187,15826.0,2010-05-20 17:00:00,943.97,861
509188,12422.0,2010-05-20 17:04:00,404.44,294
509189,16607.0,2010-05-20 17:07:00,337.74,260
509191,15660.0,2010-05-20 17:43:00,141.57999999999998,116
509193,14513.0,2010-05-20 17:57:00,271.46000000000004,136
509194,14464.0,2010-05-20 18:00:00,51.0,14
509195,12712.0,2010-05-20 18:18:00,282.75,195
509196,14671.0,2010-05-20 18:21:00,943.95,465
509197,13291.0,2010-05-20 19:29:00,489.02000000000004,162
509198,14156.0,2010-05-21 08:21:00,1109.75,275
509199,12668.0,2010-05-21 09:06:00,634.77,248
509200,17738.0,2010-05-21 09:20:00,320.23,193
509201,17738.0,2010-05-21 09:21:00,59.6,20
509202,17738.0,2010-05-21 09:22:00,14.850000000000001,3
509204,14258.0,2010-05-21 09:27:00,657.4,212
509209,17534.0,2010-05-21 09:47:00,347.13,231
509210,12647.0,2010-05-21 09:56:00,1318.63,418
509211,17949.0,2010-05-21 10:08:00,216.24,204
509212,12431.0,2010-05-21 10:12:00,392.97999999999996,206
509213,17146.0,2010-05-21 10:22:00,360.23,151
509216,14439.0,2010-05-21 10:25:00,2062.66,486
509217,14311.0,2010-05-21 10:28:00,206.19,89
509235,15898.0,2010-05-21 11:01:00,89.0,42
509273,14744.0,2010-05-21 11:26:00,37.6,6
509276,16326.0,2010-05-21 11:33:00,42.5,5
509278,15393.0,2010-05-21 11:34:00,296.27,81
509279,16029.0,2010-05-21 11:36:00,264.5,110
509284,12583.0,2010-05-21 11:45:00,300.6,161
509294,15061.0,2010-05-21 11:55:00,183.6,72
509300,12355.0,2010-05-21 11:59:00,488.21000000000004,303
509311,13089.0,2010-05-21 12:06:00,617.38,454
509313,13089.0,2010-05-21 12:07:00,30.599999999999998,12
509322,15260.0,2010-05-21 12:11:00,255.25,123
509340,17675.0,2010-05-21 12:28:00,470.15,120
509348,17646.0,2010-05-21 13:22:00,267.83,65
509350,18011.0,2010-05-21 13:28:00,321.45,56
509351,14220.0,2010-05-21 13:29:00,574.6999999999999,102
509352,18102.0,2010-05-21 13:33:00,5782.0,1600
509354,14744.0,2010-05-21 13:37:00,37.6,6
509355,13283.0,2010-05-21 13:56:00,151.9,82
509356,13148.0,2010-05-21 14:01:00,501.17,253
509373,15861.0,2010-05-21 14:24:00,164.45,472
509374,14299.0,2010-05-21 14:39:00,305.28,427
509375,17448.0,2010-05-21 14:40:00,15.0,1
509378,12389.0,2010-05-21 15:12:00,398.18,185
509379,15570.0,2010-05-21 15:24:00,188.25,23
509381,15570.0,2010-05-21 15:34:00,15.9,2
509383,14867.0,2010-05-21 15:58:00,371.14,84
509385,14607.0,2010-05-21 16:37:00,659.66,378
509386,14409.0,2010-05-21 16:45:00,600.05,463
509388,14525.0,2010-05-21 17:11:00,589.2499999999999,305
509389,13174.0,2010-05-21 17:19:00,725.05,319
509390,17898.0,2010-05-21 17:22:00,114.88,41
509392,16889.0,2010-05-23 10:46:00,357.0,250
509393,16121.0,2010-05-23 10:52:00,155.67,74
509394,13647.0,2010-05-23 10:54:00,516.7,338
509395,17343.0,2010-05-23 10:57:00,302.92,82
509396,13330.0,2010-05-23 11:02:00,590.58,246
509397,17150.0,2010-05-23 11:04:00,277.97,78
509398,12809.0,2010-05-23 11:08:00,632.95,107
509399,13019.0,2010-05-23 11:19:00,169.32,54
509400,16923.0,2010-05-23 11:19:00,610.55,292
509401,16702.0,2010-05-23 11:24:00,326.85,39
509402,16782.0,2010-05-23 11:25:00,213.61,67
509403,17865.0,2010-05-23 11:27:00,463.23,221
509404,15251.0,2010-05-23 11:34:00,1503.8400000000001,368
509405,15251.0,2010-05-23 11:35:00,896.16,884
509406,16782.0,2010-05-23 11:36:00,79.96000000000001,27
509407,12974.0,2010-05-23 11:45:00,264.15,80
509408,16290.0,2010-05-23 11:46:00,957.43,583
509409,18208.0,2010-05-23 11:54:00,360.08,82
509410,17769.0,2010-05-23 12:07:00,409.58,161
509411,13089.0,2010-05-23 12:12:00,235.56,156
509412,15303.0,2010-05-23 12:14:00,347.96,140
509413,17920.0,2010-05-23 12:28:00,336.66,247
509415,14010.0,2010-05-23 12:46:00,351.09999999999997,158
509416,14505.0,2010-05-23 12:50:00,761.3,304
509417,17081.0,2010-05-23 12:56:00,164.66,69
509418,14505.0,2010-05-23 12:56:00,60.45,31
509420,14010.0,2010-05-23 13:00:00,94.05,19
509421,17785.0,2010-05-23 13:01:00,115.25,68
509422,14249.0,2010-05-23 13:03:00,1381.97,590
509423,14249.0,2010-05-23 13:07:00,9.3,6
509424,17596.0,2010-05-23 13:16:00,167.82,355
509425,13778.0,2010-05-23 13:34:00,352.71,149
509426,17278.0,2010-05-23 13:49:00,25.2,16
509427,13856.0,2010-05-23 14:04:00,64.63,69
509428,16549.0,2010-05-23 14:04:00,119.27,74
509429,16612.0,2010-05-23 14:06:00,406.1,162
509430,13394.0,2010-05-23 14:13:00,363.6,281
509431,15394.0,2010-05-23 14:25:00,418.38,210
509432,15394.0,2010-05-23 14:26:00,311.88,144
509433,12621.0,2010-05-23 14:30:00,295.85,137
509435,15555.0,2010-05-23 14:53:00,262.4,115
509437,12409.0,2010-05-23 15:21:00,6802.48,4402
509438,14920.0,2010-05-23 15:25:00,629.4,377
509439,17863.0,2010-05-23 15:28:00,422.4,328
509440,12921.0,2010-05-23 15:43:00,849.4300000000001,588
509441,16794.0,2010-05-23 15:52:00,108.88,76
509442,14560.0,2010-05-23 16:02:00,406.93,218
509443,14560.0,2010-05-23 16:02:00,201.6,384
509444,18060.0,2010-05-24 08:34:00,464.40000000000003,528
509445,16875.0,2010-05-24 08:52:00,299.81,123
509447,12632.0,2010-05-24 09:07:00,394.32,387
509448,16831.0,2010-05-24 09:08:00,91.8,48
509450,13327.0,2010-05-24 09:30:00,409.7,213
509451,15306.0,2010-05-24 09:32:00,279.25,119
509452,17448.0,2010-05-24 09:44:00,337.44,192
509453,13381.0,2010-05-24 09:49:00,1184.08,738
509454,12921.0,2010-05-24 10:02:00,893.74,702
509455,17448.0,2010-05-24 10:09:00,168.77,205
509456,13047.0,2010-05-24 10:30:00,695.37,169
509457,16974.0,2010-05-24 10:43:00,89.25,15
509458,14394.0,2010-05-24 10:43:00,93.8,58
509459,16233.0,2010-05-24 10:44:00,236.35,43
509460,12759.0,2010-05-24 10:44:00,1195.42,737
509461,15311.0,2010-05-24 10:49:00,734.72,496
509462,16168.0,2010-05-24 10:53:00,103.5,58
509463,13963.0,2010-05-24 10:54:00,98.84,32
509464,14824.0,2010-05-24 10:55:00,419.55,273
509465,13402.0,2010-05-24 10:56:00,290.6,224
509466,17314.0,2010-05-24 10:57:00,141.9,122
509467,13418.0,2010-05-24 10:58:00,337.85,99
509468,13418.0,2010-05-24 11:00:00,243.39999999999998,62
509469,14608.0,2010-05-24 11:03:00,69.17,63
509470,16185.0,2010-05-24 11:04:00,115.31,61
509471,17377.0,2010-05-24 11:11:00,153.65,65
509472,18052.0,2010-05-24 11:11:00,10877.18,17766
509476,17448.0,2010-05-24 11:21:00,560.71,505
509515,15039.0,2010-05-24 11:39:00,182.70000000000002,72
509518,12835.0,2010-05-24 11:40:00,28.81,11
509529,14710.0,2010-05-24 11:47:00,251.25,172
509531,13082.0,2010-05-24 11:50:00,1224.12,1560
509532,13082.0,2010-05-24 11:51:00,39.8,4
509534,16890.0,2010-05-24 12:03:00,76.32000000000001,72
509535,13615.0,2010-05-24 12:07:00,580.13,269
509536,14911.0,2010-05-24 12:21:00,550.42,358
509538,14745.0,2010-05-24 12:25:00,184.68,156
509540,13102.0,2010-05-24 12:26:00,168.31,69
509542,15086.0,2010-05-24 12:27:00,108.5,46
509544,14168.0,2010-05-24 12:28:00,302.95,97
509545,14847.0,2010-05-24 12:29:00,304.79999999999995,156
509548,16700.0,2010-05-24 12:36:00,301.12,309
509564,17293.0,2010-05-24 12:59:00,104.55,63
509565,16229.0,2010-05-24 12:59:00,420.36,220
509566,15183.0,2010-05-24 13:00:00,140.32999999999998,75
509567,17448.0,2010-05-24 13:07:00,640.82,604
509568,12909.0,2010-05-24 13:16:00,302.5,174
509569,15518.0,2010-05-24 13:26:00,342.85,154
509572,12431.0,2010-05-24 13:34:00,59.92,8
509573,14092.0,2010-05-24 13:48:00,304.12,106
509574,13206.0,2010-05-24 13:50:00,744.82,360
509575,15173.0,2010-05-24 13:55:00,119.05,73
509576,14315.0,2010-05-24 13:56:00,351.26,158
509577,17338.0,2010-05-24 14:17:00,280.11,154
509578,15681.0,2010-05-24 14:18:00,416.5,134
509579,13468.0,2010-05-24 14:23:00,165.06,88
509580,17155.0,2010-05-24 14:28:00,90.8,112
509581,14909.0,2010-05-24 14:43:00,752.78,450
509582,13983.0,2010-05-24 14:55:00,205.19,169
509595,17409.0,2010-05-24 15:31:00,594.6600000000001,398
509596,15808.0,2010-05-24 15:32:00,738.49,235
509597,17409.0,2010-05-24 15:33:00,192.9,66
509598,17205.0,2010-05-24 15:36:00,274.95,554
509600,16075.0,2010-05-24 15:57:00,469.70000000000005,146
509601,13201.0,2010-05-24 16:08:00,336.33,201
509606,12773.0,2010-05-24 17:30:00,124.25,109
509607,18000.0,2010-05-24 17:34:00,124.25,109
509609,17412.0,2010-05-25 08:40:00,261.5,162
509610,16592.0,2010-05-25 08:44:00,427.85,305
509615,12802.0,2010-05-25 09:34:00,774.25,535
509616,15027.0,2010-05-25 09:45:00,36.9,6
509617,16742.0,2010-05-25 09:45:00,340.32,384
509618,15027.0,2010-05-25 09:46:00,179.04999999999998,119
509621,15321.0,2010-05-25 09:51:00,642.9300000000001,623
509623,15321.0,2010-05-25 09:52:00,150.29999999999998,58
509625,15321.0,2010-05-25 09:54:00,180.2,72
509627,12360.0,2010-05-25 09:55:00,622.04,655
509631,15182.0,2010-05-25 10:14:00,398.63,235
509634,13324.0,2010-05-25 10:23:00,350.15999999999997,587
509635,17496.0,2010-05-25 10:25:00,398.7,244
509636,16525.0,2010-05-25 10:39:00,810.86,850
509637,14422.0,2010-05-25 10:41:00,305.15,89
509639,14867.0,2010-05-25 10:57:00,71.7,6
509640,16883.0,2010-05-25 11:04:00,127.74,63
509641,17230.0,2010-05-25 11:07:00,326.4,128
509644,12422.0,2010-05-25 11:28:00,80.0,2
509645,15498.0,2010-05-25 11:35:00,385.95,176
509646,14745.0,2010-05-25 11:35:00,1.65,1
509647,14527.0,2010-05-25 11:41:00,215.10000000000002,58
509648,16571.0,2010-05-25 11:46:00,393.32,456
509649,13027.0,2010-05-25 11:50:00,1056.0,2640
509660,16175.0,2010-05-25 12:01:00,289.65,159
509668,14049.0,2010-05-25 12:03:00,1196.35,549
509669,17448.0,2010-05-25 12:03:00,15.0,1
509686,16125.0,2010-05-25 12:09:00,559.85,248
509700,13989.0,2010-05-25 12:13:00,361.68,484
509707,17961.0,2010-05-25 12:15:00,1.7,2
